text,DV_C,DV_n
[C][C][C][=Branch1][=Branch2][=C][C][=Branch1][C][=O][C][Ring1][#Branch1][C][=C][C][=O],5.35830788999935,7.5
[C][C][=C][Branch1][S][C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=O][Branch1][C][C][C][C],-3.2385791100006784,-3.7
[C][C][=Branch1][=C][=C][Branch1][Ring1][C][=C][C][C][C][C][C][C][Ring1][=Branch1][C][=C],-2.297314110000643,-3.2
[C][O][C][=C][N][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][S][C][O][C],13.64143989000011,14.5
[C][C][C][=C][C][Branch1][#Branch2][C][Ring1][=Branch1][C][=Branch1][C][=O][O][S][O][Ring1][#Branch2],7.680094889999512,6.3
[C][C][=Branch1][C][=O][O][C][Branch1][N][C][C][C][C][C][C][Ring1][#Branch1][C][Ring1][Branch1][C][#N],0.5264808899994641,-3.2
[C][C][Branch1][S][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][C],-1.3560491100006071,-6.2
[C][=C][C][=C][Branch2][Ring1][C][N][C][=C][Ring1][Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][N][=C][Ring1][P],4.228789889999753,4.3
[C][C][=C][Branch1][#C][C][=N][C][C][S][C][Ring1][=Branch1][Branch1][Ring2][O][Ring1][=Branch2][C][O],13.64143989000011,14.5
[C][C][=N][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][=C][Ring1][#Branch1][Cl][Cl],7.680094889999512,5.9
[C][C][C][#C][C][Branch1][=N][C][=C][C][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1][O],0.5264808899994641,-3.2
[C][=C][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][O],3.099271890000156,1.7
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][O][O],6.04856888999997,8.2
[C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=Branch1][C][=C][C],-2.6876253300005803,-3.3835339200003185
[C][C][C][=Branch1][C][=O][C][Branch1][Ring1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],4.668046889999844,4.9
[C][C][O][C][=Branch1][C][=O][C][=C][N][Branch1][#Branch2][C][=C][Ring1][Branch1][C][C][C][Ring1][Ring1][C],0.5264808899994641,-3.2
[C][C][=C][C][=Branch1][N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][O][C][C],-1.3560491100006071,-6.2
[C][C][=C][Branch1][=N][S][C][=Branch1][Ring2][=N][Ring1][Branch1][C][Branch1][C][C][O][C][=O],9.31162089000017,6.2
[C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][Branch1][C][C][Ring1][Branch1][C],-2.6876253300005803,-3.3835339200003185
[C][C][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][O][C][Ring1][=C],3.099271890000156,1.7
[C][C][=Branch1][C][=O][C][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][=C],7.491841889999951,6.7
[C][C][C][C][Ring1][Ring1][C][C][Ring1][=Branch1][C][C][Ring1][Ring2][Branch1][Ring2][C][Ring1][Branch1][C][=O],6.801580889999331,8.9
[C][C][O][C][Branch1][C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O],-0.0382781100003343,0.3
[C][=C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][#C],-5.685868110000548,-11.6
[C][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#C],-2.6876253300005803,-3.3835339200003185
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=N][=Branch1][C][=O][C],13.64143989000011,14.5
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][N][O][Ring1][Branch1],1.404994889999646,-1.8
[C][C][S][C][=N][N][=C][C][=C][C][=Branch1][C][=C][C][Ring1][=Branch2],0.6519828900002863,-1.8
[C][C][C][=C][C][=C][C][=C][C][Ring1][=Branch2],-2.171812109999821,-3.1
[C][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][N],0.0872238899993731,-3.7
[C][C][=C][C][=C][Branch1][=C][C][=C][C][=Branch1][Branch2][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][C][#C],-0.7912901099996941,0.7
[C][C][C][Ring1][Ring1][C][=Branch1][C][=O][C][N][=C][Ring1][#Branch1],-0.4775351100004253,-5.1
[C][C][N][C][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][=O],1.3422438899997922,-2.4
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][=Branch1][Ring1][=N][O][N],-1.9208081100004053,-5.8
[C][C][=C][C][=Branch1][Branch1][=C][C][C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.4775351100004253,-1.1
[C][C][C][C][C][C][C][=C][Ring1][Branch1][C][=C][Ring1][Branch2][C][Ring1][O],-2.6738201099997654,-3.7
[C][C][C][=Branch1][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=O][O],5.35830788999935,7.5
[C][=C][C][=C][C][=Branch1][#Branch2][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C],-0.4775351100004253,-1.1
[C][C][Branch1][C][C][Branch1][P][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][N],0.5264808899994641,-3.2
[C][C][=C][N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.0244728899995193,-4.8
[C][C][C][C][=C][C][C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],-2.109061109999967,-3.0
[C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][N][=C][C][=C][Ring1][=Branch1],0.5264808899994641,-3.2
[C][C][Branch1][C][C][C][=C][C][=C][C][=Branch1][C][=C][N][Ring1][#Branch1][C][C][=Branch1][C][=O][O],0.5264808899994641,-3.2
[C][C][C][C][C][=C][O][C][=C][Ring1][Branch1][C][Ring1][=Branch2][=O],5.35830788999935,7.5
[C][C].[C][C][C][=Branch1][Ring1][=N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.418800110000461,-2.4
[C][C][O][C][Branch1][Ring2][O][Ring1][Branch1][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N],0.5264808899994641,-3.2
[C][C][C][C][C][Ring1][Ring1][C][Ring1][Ring1][C][C][C][C][Ring1][=Branch1][C][Ring1][O][C][Ring1][Ring1][Ring1][Ring2],-2.6876253300005803,-3.3835339200003185
[C][=C][C][=C][C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][C][Ring1][#Branch1][=O],1.452685649999624,0.1832329199999742
[C][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][Branch1][C][C][C],-1.3560491100006071,-6.2
[C][C][=C][C][=N][C][=C][Branch1][O][C][Ring1][=Branch1][=C][Ring1][=Branch2][C][=C][Ring1][#Branch2][N],8.758784579999249,8.291289629999113
[C][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O],5.35830788999935,7.5
[C][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=C][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C][O][C],6.063001619999201,8.032127999999116
[C][C][C][C][Ring1][Ring1][N][C][=N][C][=C][N][=C][Ring1][=Branch1],-4.368097110000275,-5.6
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][C][O][C][Ring1][=Branch1],-0.0382781100003343,0.3
[C][C][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][Branch1][Ring1][C][O][N],1.404994889999646,-1.8
[C][C][C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][O],5.35830788999935,7.5
[C][=C][C][=Branch1][C][=O][C][C][Branch1][Branch2][C][Ring1][Ring1][C][Ring1][Branch2][O][C][#N],16.40248388999925,17.8
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C],-1.3560491100006071,-6.2
[C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][Ring1][=C][O][C][=O],4.668046889999844,4.9
[C][C][=C][C][=Branch1][C][=O][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=Branch1][C][=C][C],5.35830788999935,7.5
[C][O][C][=C][C][C][Branch1][=N][C][Ring1][Ring2][=C][Branch1][Branch1][C][=C][Ring1][Branch2][O][C][C][N],0.5264808899994641,-3.2
[C][C][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],-1.418800110000461,-2.4
[C][C][C][C][O][P][=Branch1][C][=O][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O],-1.5443021100001684,-2.0
[C][=C][Branch1][=Branch2][C][=C][C][C][C][C][Ring1][=Branch1][N][=N+1][=N-1],-4.368097110000275,-5.6
[C][C][Branch1][Ring2][C][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-1.3560491100006071,-6.2
[C][C][C][C][C][C][C][C][Branch1][O][C][Ring1][=Branch1][C][=Branch1][C][=O][O][Ring1][#Branch2][O][Ring1][=Branch2],-0.0382781100003343,0.3
[C][=C][C][O][C][=C][C][C][C][C][Ring1][=Branch1][C][Ring1][Branch1],-3.2385791100006784,-3.7
[C][C][C][C][C][Ring1][Branch1][C][Branch1][Branch1][C][Ring1][=Branch1][S][O][C][Ring1][#Branch1][=O],15.272965889999652,16.1
[C][C][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][C][=Branch1][C][=O][O],-0.0382781100003343,0.3
[C][=C][C][=Branch1][C][=O][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][C][C][C][S],13.64143989000011,14.5
[C][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][C][#C],9.248869890000314,8.5
[C][C][C][Branch1][Branch1][C][C][Ring1][Ring1][C][C][Branch1][Branch1][C][Ring1][Branch2][=O][C][#N],3.852283889999516,2.5
[C][C][O][C][=Branch1][C][=C][C][=Branch1][C][=O][N][=C][=S],17.092744889999867,17.5
[C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][#C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][N][O][C],0.5264808899994641,-3.2
[C][C][=Branch1][=Branch2][=C][C][=C][N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C],3.852283889999516,2.5
[C][C][C][Ring1][Ring1][C][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][O],1.404994889999646,-1.8
[C][C][Branch1][P][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][Ring1][#Branch1][N][C],0.5264808899994641,-3.2
[C][C][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][Ring1][Branch2],4.542544890000136,3.8
[C][C][C][=C][N][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N],-3.5523341099999475,-6.6
[C][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C],-2.171812109999821,-3.1
[C][C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.5264808899994641,-3.2
[C][C][=Branch1][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1],-0.6030371100001328,-1.2
[C][S][C][=C][N][Branch1][Branch1][N][=C][Ring1][Branch1][C][Branch1][Branch1][C][C][Ring1][Ring1][C][#N],10.127383889999384,10.3
[C][C][C][C][O][C][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch1],5.672062889999733,7.6
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],6.063001619999201,8.032127999999116
[C][C][N][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][O],1.404994889999646,-1.8
[C][C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch1][O][C][O][Ring1][Branch1],16.40248388999925,17.8
[C][C][C][C][C][C][C][Ring1][=Branch1][=C][C][=Branch1][C][=O][C][Ring1][=Branch1],-3.2385791100006784,-3.7
[C][C][C][Ring1][Ring1][C][=Branch1][#Branch2][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N],-0.540286110000279,-1.2
[C][C][=C][Branch1][Branch1][C][C][#C][C][N][=C],-5.497615109999872,-11.4
[C][N][C][C][C][C][=C][Ring1][Branch1][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O],1.404994889999646,-1.8
[C][=C][C][=Branch1][P][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][O][C][Branch1][C][F][F][C][Cl],11.75890989000004,10.0
[C][N+1][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1],0.71473389000014,-3.0
[C][C][Branch1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=O],-1.98355911000026,-3.8
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=N][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=O],-1.98355911000026,-3.8
[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][=Branch1][C][=O][O][C][Ring1][#Branch1][=O],-0.0382781100003343,0.3
[C][=C][C][C][=C][C][C][O][O][C][Ring1][#Branch1][=C][C][=C][Ring1][=Branch2],4.668046889999844,4.9
[C][C][C][Branch1][=Branch2][O][C][=Branch1][C][=O][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],4.668046889999844,4.9
[C][C][=Branch1][Ring2][=C][C][=C][C][=Branch1][C][=C][C][=O],3.4130268899994247,1.0
[C][N+1][Branch1][C][C][Branch1][C][C][CH1-1][C][=C][C][=C][C][=C][Ring1][=Branch1],-5.685868110000548,-11.6
[C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],5.985817890000117,5.7
[C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][C][=C][S][C][=Branch1][C][=O][O],15.272965889999652,16.1
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][N][C][=Branch1][C][=C][N],0.6519828900002863,-1.8
[C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][N][C][=C][Ring1][=N][Ring1][Branch1],7.491841889999951,9.0
[C][C][C][=Branch1][Branch1][=C][N][Ring1][Branch1][C][=Branch1][C][=O][N][C][Ring1][Branch2][=O],12.825676889999782,11.0
[C][=C][C][=C][C][Branch1][N][N][C][Branch1][#Branch1][C][Ring1][Branch1][=C][Ring1][=Branch2][N][N],-4.368097110000275,-5.6
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][N][C][Ring1][=Branch1][=C],-5.685868110000548,-11.6
[C][C][=Branch1][C][=O][N][C][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][O],13.64143989000011,14.5
[C][N][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],-1.98355911000026,-3.8
[C][C][C][C][C][Branch1][Branch1][C][C][Ring1][#Branch1][C][=C][O][N][=C][Ring1][Branch1][C][=O],0.5264808899994641,-3.2
[C][=C][C][=Branch1][=N][=C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=N][N][O],-1.9208081100004053,-5.8
[C][#C][C][C][C][=C][N][C][=C][Ring1][Branch1],3.701681489999644,1.6817267999998704
[C][C][=Branch1][C][=O][C][=C][C][C][=N][C][=C][Ring1][#Branch1],7.491841889999951,6.7
[C][C][Branch1][C][C][C][C][=C][C][=C][N][Ring1][Branch1][C][=C],-5.685868110000548,-11.6
[C][C][=C][C][C][C][=Branch1][#Branch1][=C][C][C][C][C][=C][C][Ring1][N],-2.297314110000643,-3.2
[C][C][=Branch2][Ring1][C][=C][C][C][Branch1][Branch2][C][Ring1][Ring1][Branch1][C][C][C][C][=Branch1][C][=O][O][C][=O],-0.0382781100003343,0.3
[C][C][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][O][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],4.228789889999753,4.3
[C][C][=C][Branch1][O][N][=C][N][=C][Ring1][=Branch1][O][C][C][=C][C],-1.9208081100004053,-5.8
[C][C][=C][Branch1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#C][C][O],7.868347890000188,8.8
[C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=N][C][=Branch1][=Branch2][=C][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][O][Ring1][N],13.20218289000002,14.4
[C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][P],4.228789889999753,4.3
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C-1][=C][C][=C][CH1+1][C][=C][Ring1][=Branch1],-0.7912901099996941,0.7
[C][C][=C][C][C][C][C][Branch1][Branch2][C][Ring1][Branch1][C][Ring1][Branch2][O][C][=C][Ring1][Branch2],5.672062889999733,7.6
[C][C][N][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][O][C][=O],9.562624889999585,9.0
[C][C][C][C][=C][=C][C][=C][C][C][Ring1][Branch2][C],-2.234563110000789,-2.9
[C][C][C][Branch1][Ring2][C][C][#C][C][=N][C][=C][Branch1][Ring2][O][Ring1][Branch1][C],1.404994889999646,-1.8
[C][C][=C][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][C][=Branch1][C][=O][C][Ring1][#Branch1],7.491841889999951,6.7
[C][O][C][=C][Branch1][#Branch1][N][=C][C][=C][Ring1][=Branch1][C][=C][C][O],0.71473389000014,-3.0
[C][C][C][C][=C][Branch1][N][C][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Branch1][C],-1.418800110000461,-2.4
[C][C][#C][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][C][C],-3.2385791100006784,-3.7
[C][=C][C][C][C][=Branch1][C][=C][C][=C][=O],3.4130268899994247,1.0
[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][Branch1][=C][N][Ring1][=Branch1][C][=C][N][C][=C][Ring1][Branch1],7.05258488999986,6.1
[C][C][C][=Branch1][O][=C][C][=C][Ring1][Branch1][C][=C][S][Ring1][Branch1][C],7.115335889999714,4.8
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=Branch2][Branch1][Ring1][C][N][O],1.404994889999646,-1.8
[C][C][=C][Branch2][Ring1][Ring2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][=Branch1][C][=N][S][Ring1][Branch1][C][=O][O][C],15.147463889999944,15.8
[C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][C][#C],3.4130268899994247,1.0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][N][Ring1][Branch1][Ring1][N],8.758784579999249,8.291289629999113
[C][C][#C][C][Branch1][C][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][O],5.35830788999935,7.5
[C][C][C][Branch1][Ring1][C][#C][C][#C][C],-2.7993221100005874,-4.0
[C][C][=Branch1][C][=O][C][C][=C][C][C][N][=C][C][=C][Ring1][=Branch1],1.404994889999646,-1.8
[C][C][Branch1][Ring2][O][Ring1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],5.35830788999935,7.5
[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],-0.6030371100001328,-1.2
[C][C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][C][C][Branch1][C][C][C],-2.297314110000643,-3.2
[C][C][C][Ring1][Ring1][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][C][Ring1][Ring1][Ring1][Ring2],7.680094889999512,9.7
[C][C][=C][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1],-1.3560491100006071,-6.2
[C][C][C][C][C][Ring1][Branch1][C][C][Ring1][Branch1][Branch1][=Branch1][C][=C][C][Ring1][Branch1][O],-3.2385791100006784,-3.7
[C][C][=C][Branch1][N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][=C][O][C],1.404994889999646,-1.8
[C][=C][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][O],1.2167418900000848,0.3
[C][S][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][=O],9.248869890000314,8.5
[C][C][C][C][=Branch1][C][=O][N][C][=C][Branch1][#Branch2][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C],0.5264808899994641,-3.2
[C][C][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C][Branch1][=Branch1][O][O][Ring2][Ring1][Ring2][C],6.063001619999201,8.032127999999116
[C][C][C][=C][Branch1][Branch2][C][=Branch1][C][=O][C][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N],8.621359889999548,9.3
[C][C][=C][C][#C][C][#C][C][C][O],6.927082890000152,8.9
[C][=C][C][=Branch1][O][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][O][C][Branch1][C][F][Branch1][C][F][F],11.9471628899996,10.1
[C][C][=C][Branch1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][C][Branch1][C][C][N],0.5264808899994641,-3.2
[C][#C][C][=C][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][S],16.778989889999487,17.1
[C][C][C][C][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][O],6.801580889999331,8.9
[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=N][Ring1][#Branch1],13.20218289000002,13.9
[C][=C][C][Branch1][=Branch1][C][C][O][Ring1][Branch1][Branch1][Ring1][C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],3.099271890000156,1.7
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][=Branch1][C][C][#C][Ring1][=Branch2][F],3.9150348899993697,3.3
[C][C][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][C],-2.109061109999967,-2.6
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N],1.3422438899997922,-2.4
[C][=C][S][C][=Branch1][Ring2][=C][Ring1][Branch1][C][C][C][O][C][=Branch1][C][=O][N],13.64143989000011,14.5
[C][C][O][C][C][Ring1][Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N],0.5264808899994641,-3.2
[C][C][C][C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][C][=C][Ring1][Branch1],5.672062889999733,7.6
[C][C][=C][C][=Branch2][Ring1][Ring2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][C],-1.98355911000026,-3.8
[C][#C][C][N][C][C][C][=C][C][Ring1][Branch1],-5.497615109999872,-11.4
[C][=C][C][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=O],3.852283889999516,2.5
[C][C][C][C][=C][C][=Branch1][C][=O][C][C][Ring1][=Branch1][C][Ring1][#Branch2],1.2167418900000848,0.3
[C][C][Branch1][O][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][C][=O],1.2167418900000848,0.3
[C][=C][C][=Branch1][=Branch1][=C][N][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][C][=O],16.40248388999925,17.8
[C][N][C][C][C][O][C][=C][S][C][=C][Ring1][Branch1][O][Ring1][=Branch2],13.64143989000011,14.5
[C][C][=C][Branch1][Ring2][C][N][=C][C][=C][C][=C],-2.109061109999967,-2.6
[C][C][Branch1][#C][C][=C][Branch1][#Branch2][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][O][C][C][C][N],0.5264808899994641,-3.2
[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][Branch1][=Branch1][C][N][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],0.5264808899994641,-2.3
[C][=C][C][C][C][=Branch1][Ring2][=C][C][=C][C][=C],-2.109061109999967,-3.0
[C][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O],7.05258488999986,8.1
[C][C][=C][C][=Branch1][Ring2][=C][C][=C][C][C][S][Ring1][Branch2],-0.8540411100006625,4.1
[C][=C][C][=C][Branch1][#Branch2][C][=C][N][Ring1][Branch1][C][=C][Ring1][=Branch2][C][C][#N],8.758784579999249,8.291289629999113
[C][C][=C][C][=C][C][Branch1][Branch1][C][#C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.7912901099996941,0.7
[C][C][=C][C][=Branch1][S][=C][C][=Branch1][O][=C][Ring1][=Branch1][C][C][Branch1][Ring1][C][=O][N][C][O],0.5264808899994641,-3.2
[C][C][C][C][Branch1][#C][C][Ring1][Branch1][Branch1][Branch2][C][C][Ring1][=Branch1][C][Ring1][Branch1][C][O][C][=Branch1][C][=O][O],-0.0382781100003343,0.3
[C][C][C][C][C][C][Ring1][=Branch1][C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][Ring1][=Branch2],-2.109061109999967,-2.6
[C][C][C][C][C][Ring1][Ring1][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][C][C],-2.297314110000643,-3.2
[C][C][=C][C][=C][Branch1][=Branch1][O][C][=C][Ring1][Branch1][S],10.441138889999763,9.6
[C][O][C][=C][C][=C][N][=C][C][=C][Ring1][=Branch1],7.491841889999951,6.7
